run,generation,genetic_format,mutation_intensity,best_vertpos,avg_vertpos,stddev_vertpos
1,6,9,0.0,0.14783286072657537,-0.007082554383237816,0.02213084632634208
1,7,9,0.0,0.2984832011601094,0.00027264950038694875,0.052308411649816935
1,8,9,0.0,0.2984832011601094,0.008555911764257254,0.06551242256766136
1,9,9,0.0,0.4460455593911748,0.03994926875895402,0.10831899306357276
1,10,9,0.0,0.45343221486340973,0.10304544040438772,0.12326561813032257
1,11,9,0.0,0.45343221486340973,0.17793195606974732,0.12777413588964848
1,12,9,0.0,0.45343221486340973,0.18965968828472451,0.11918527387182032
1,13,9,0.0,0.4533942106411486,0.19912960613843167,0.12338816692051492
1,14,9,0.0,0.45343221486340973,0.22290328339293528,0.1482366582782138
1,15,9,0.0,0.6279267932386199,0.21380972439930193,0.14447546364272265
1,16,9,0.0,0.6283197070227177,0.28617891594690087,0.13923838526084667
1,17,9,0.0,0.7038742274893897,0.2961116927653691,0.1601409177328357
1,18,9,0.0,0.6295491572638005,0.25141869652333443,0.1717606668988365
1,19,9,0.0,0.5410544072053324,0.24474805057471447,0.14759551373831842
1,20,9,0.0,0.5261716404470822,0.2682909681595438,0.13681209517487034
1,21,9,0.0,0.5261716404470822,0.2724409250691545,0.11982922779341212
1,22,9,0.0,0.6279267932386199,0.262228276761037,0.13791956875418643
1,23,9,0.0,0.5387184986784312,0.29807623806906625,0.12281983851283575
1,24,9,0.0,0.6296480528173859,0.3011096051368686,0.13377117471625657
1,25,9,0.0,0.753139458539777,0.290849877728702,0.14708841037124165
1,26,9,0.0,0.7515700848884577,0.3654942193206011,0.16612226211373188
1,27,9,0.0,0.7549804405357521,0.3570926551124623,0.17717236804642636
1,28,9,0.0,0.7549804405357521,0.3474844512292248,0.19312908655421607
1,29,9,0.0,0.753080128942339,0.42369142447040103,0.2048394993091451
1,30,9,0.0,0.7549804405357521,0.4004146943238179,0.2160900481854946
1,31,9,0.0,0.7549804405357521,0.41858134014027876,0.25261372248569663
1,32,9,0.0,0.7944725847017631,0.43577106345636696,0.2603692141493233
1,33,9,0.0,0.7944028054973737,0.4300665322131579,0.25917579038167804
1,34,9,0.0,0.7944028054973737,0.4255333416258943,0.23448843844387077
1,35,9,0.0,0.758910673668602,0.4623607856720223,0.23937964285297333
1,36,9,0.0,0.753139458539777,0.39824262057396004,0.2666355181325371
1,37,9,0.0,0.753080128942339,0.40107451460736987,0.23329655403568825
1,38,9,0.0,0.753354599904279,0.3690444554434902,0.23445856301244217
1,39,9,0.0,0.753080128942339,0.3061523933813331,0.21141267590559332
1,40,9,0.0,0.7544670725569582,0.31218669978761227,0.19808305797730694
1,41,9,0.0,0.7990732043993221,0.32362795738149863,0.19543079102669064
1,42,9,0.0,0.7890365334610318,0.34041662273017936,0.2079908550940048
1,43,9,0.0,0.7544670725569582,0.41627841111008096,0.18218766390102475
1,44,9,0.0,0.753354599904279,0.3483267700006478,0.2026192488230645
1,45,9,0.0,0.7516924501244376,0.334967845258209,0.2094228847120439
1,46,9,0.0,0.7504819188676707,0.36274023062469823,0.1946310704112835
1,47,9,0.0,0.7534271300142587,0.3991258761919533,0.1782652827246866
1,48,9,0.0,0.7534271300142587,0.3497535795046406,0.19940110794796997
1,49,9,0.0,0.7516427871069886,0.38650827799001,0.19767982149073893
1,50,9,0.0,0.7516427871069886,0.3264991163563929,0.18231596898508906
1,51,9,0.0,0.7517742510106388,0.3481180233219093,0.19200749757700863
1,52,9,0.0,0.7517742510106388,0.3304930438030233,0.19627704785985875
1,53,9,0.0,0.7591613596398578,0.3556592186986485,0.21938319960231178
1,54,9,0.0,0.753354599904279,0.38481880707211297,0.21183350528046815
1,55,9,0.0,0.7586877414495109,0.3686773793776921,0.23005651480595024
1,56,9,0.0,0.7590366913992738,0.3641861383785303,0.23649904128229857
1,57,9,0.0,0.7590366913992738,0.40588375103198265,0.216472186954679
1,58,9,0.0,0.7590366913992738,0.3842986775874076,0.23189577230723185
1,59,9,0.0,0.7534271300142587,0.35403174829262535,0.21455569351973575
1,60,9,0.0,0.7528679742620553,0.40455684908212247,0.2389593175096698
1,61,9,0.0,0.7591613596398578,0.38161432402509166,0.247179526291968
1,62,9,0.0,0.7517742510106388,0.3218700864309827,0.21152587126176783
1,63,9,0.0,0.7517742510106388,0.3616228450337263,0.22650873627067597
1,64,9,0.0,0.7534271300142587,0.3778945720548866,0.21624044294562456
1,65,9,0.0,0.7516924501244376,0.3531383646489712,0.200422555122838
1,66,9,0.0,0.7528679742620553,0.35413897792098387,0.23663540671992087
2,0,9,0.0,-0.010200201026402525,-0.010200201026402525,0.0
2,1,9,0.0,-0.010199602773230513,-0.010226168697793851,4.3223171000315425e-05
2,2,9,0.0,-0.010199602773230513,-0.01024072792828812,5.333475866687217e-05
